t,value
1507910960,30753200
1507910961,30753200
1507910962,30753200
1507910963,30753200
1507910964,30753200
1507910965,30753200
1507910966,83576296
1507910967,83576296
1507910968,83576296
1507910969,83576296
1507910970,83576296
1507910971,83576296
1507910972,83576296
1507910973,83584488
1507910973,83584488
