t,value
1507910960,6
1507910961,6
1507910962,6
1507910963,6
1507910964,6
1507910965,6
1507910966,7
1507910967,7
1507910968,7
1507910969,7
1507910970,7
1507910971,7
1507910972,7
1507910973,8
1507910973,8
