t,value
1507910960,60882944
1507910961,64356352
1507910962,65273856
1507910963,66191360
1507910964,68222976
1507910965,69795840
1507910966,70975488
1507910967,71565312
1507910968,72417280
1507910969,72613888
1507910970,72941568
1507910971,73531392
1507910972,73990144
1507910973,74645504
1507910973,74645504
