t,value
1507910960,366
1507910961,732
1507910962,732
1507910963,732
1507910964,732
1507910965,732
1507910966,732
1507910967,732
1507910968,732
1507910969,732
1507910970,732
1507910971,732
1507910972,732
1507910973,732
1507910973,732
