t,value
1507910960,0.042940756936024435
1507910961,0.042940756936024435
1507910962,0.042940756936024435
1507910963,0.042940756936024435
1507910964,0.042940756936024435
1507910965,0.042940756936024435
1507910966,0.11669775542542665
1507910967,0.11669775542542665
1507910968,0.11669775542542665
1507910969,0.11669775542542665
1507910970,0.11669775542542665
1507910971,0.11669775542542665
1507910972,0.11669775542542665
1507910973,0.11670919393201523
1507910973,0.11670919393201523
