t,value
1507910960,7143424
1507910961,7995392
1507910962,8388608
1507910963,9043968
1507910964,10813440
1507910965,12124160
1507910966,13041664
1507910967,13631488
1507910968,14221312
1507910969,14417920
1507910970,14745600
1507910971,15073280
1507910972,15532032
1507910973,15663104
1507910973,15663104
