t,value
1507910960,47054848
1507910961,49414144
1507910962,49807360
1507910963,50069504
1507910964,50331648
1507910965,50593792
1507910966,50855936
1507910967,50855936
1507910968,51118080
1507910969,51118080
1507910970,51118080
1507910971,51380224
1507910972,51380224
1507910973,51773440
1507910973,51773440
