t,value
1507910959,759
1507910960,1759
1507910961,2759
1507910962,3759
1507910963,4759
1507910964,5759
1507910965,6759
1507910966,7759
1507910967,8759
1507910968,9759
1507910969,10797
1507910970,11759
1507910971,12759
1507910972,13759
1507910973,14210
1507910974,14210
1507910975,14210
1507910976,14210
1507910977,14210
1507910978,14210
1507910979,14210
