t,value
1507840556,0.007103748237755079
1507840557,0.007103748237755079
1507840558,0.007103748237755079
1507840559,0.007103748237755079
1507840560,0.007103748237755079
1507840561,0.007115186744343659
1507840562,0.007115186744343659
1507840563,0.007115186744343659
1507840564,0.007115186744343659
1507840565,0.007115186744343659
1507840566,0.007115186744343659
1507840567,0.007115186744343659
1507840568,0.007115186744343659
1507840569,0.007115186744343659
1507840570,0.007115186744343659
1507840571,0.007115186744343659
1507840572,0.007115186744343659
1507840573,0.007115186744343659
1507840574,0.007115186744343659
1507840575,0.007115186744343659
1507840576,0.007115186744343659
1507840577,0.007115186744343659
1507840578,0.007115186744343659
1507840579,0.007115186744343659
1507840580,0.007115186744343659
1507840581,0.007115186744343659
1507840582,0.007115186744343659
1507840583,0.007115186744343659
1507840584,0.007115186744343659
1507840585,0.007115186744343659
1507840586,0.007115186744343659
1507840587,0.007115186744343659
1507840588,0.007115186744343659
1507840589,0.007115186744343659
