t,value
1507910961,65047928
1507910962,88599280
1507910963,131393736
1507910964,199419464
1507910965,62152144
1507910966,130529696
1507910967,199952048
1507910968,27100920
1507910969,96985792
1507910970,169981536
1507910971,239540688
1507910972,20892928
1507910973,54627176
