t,value
1507910961,6382272
1507910962,7218624
1507910963,8197696
1507910964,9749184
1507910965,11361536
1507910966,11745536
1507910967,12670144
1507910968,13241472
1507910969,13714944
1507910970,13771200
1507910971,14272128
1507910972,14605632
1507910973,14677760
