t,value
1507840562,0.9854793638130869
1507840563,0.9786706259084302
1507840564,0.9795960892078488
1507840565,0.9801229787427326
1507840566,0.9803435569585756
1507840567,0.980616086028343
1507840568,0.9809391465297965
1507840569,0.9812766851380814
1507840570,0.9815790220748547
1507840571,0.981590093568314
1507840572,0.9819574400436046
1507840573,0.9821110215297965
1507840574,0.9847538679975518
1507840575,0.98306884765625
1507840576,0.9851681795987216
1507840577,0.980299813406808
1507840578,0.9803469521658761
1507840579,0.9803469521658761
1507840580,0.9803469521658761
1507840581,0.9803597586495536
1507840582,0.9803597586495536
1507840583,0.9806701115199498
1507840584,0.9806701115199498
1507840585,0.9807769230433873
1507840586,0.9807769230433873
