t,value
1507910950,3
1507910951,3
1507910952,3
1507910953,3
1507910954,3
1507910955,3
1507910956,3
1507910957,3
1507910958,3
1507910959,3
1507910960,3
1507910961,3
1507910962,3
1507910963,3
1507910964,3
1507910965,3
1507910966,3
1507910967,3
1507910968,3
1507910969,3
1507910970,3
1507910971,3
1507910972,3
1507910973,3
1507910974,3
1507910975,3
1507910976,3
1507910977,3
