t,value
1507840562,0.00339401513338089
1507840563,0.0033989325165748596
1507840564,0.0033989325165748596
1507840565,0.0033989325165748596
1507840566,0.0033989325165748596
1507840567,0.0033989325165748596
1507840568,0.0033989325165748596
1507840569,0.0033989325165748596
1507840570,0.0033989325165748596
1507840571,0.0033989325165748596
1507840572,0.0033989325165748596
1507840573,0.0033989325165748596
1507840574,0.0034332722425460815
1507840575,0.0034900829195976257
1507840576,0.003501303493976593
1507840577,0.003552637994289398
1507840578,0.003552637994289398
1507840579,0.003552637994289398
1507840580,0.003552637994289398
1507840581,0.003552637994289398
1507840582,0.003552637994289398
1507840583,0.003552637994289398
1507840584,0.003552637994289398
1507840585,0.003552637994289398
1507840586,0.003552637994289398
