t,value
1507910961,42369832
1507910962,43471920
1507910963,44809744
1507910964,46728456
1507910965,48700760
1507910966,49140968
1507910967,50224136
1507910968,51030144
1507910969,51529920
1507910970,51588920
1507910971,52116560
1507910972,52581472
1507910973,52694296
