t,value
1507840562,14449
1507840563,14449
1507840564,14449
1507840565,14449
1507840566,14449
1507840567,14449
1507840568,14449
1507840569,14449
1507840570,14449
1507840571,14449
1507840572,14449
1507840573,14449
1507840574,13425
1507840575,13425
1507840576,13425
1507840577,14449
1507840578,14449
1507840579,14449
1507840580,14449
1507840581,14449
1507840582,14449
1507840583,14449
1507840584,14449
1507840585,14449
1507840586,14449
