t,value
1507910961,142167968
1507910962,167167560
1507910963,209962016
1507910964,276547712
1507910965,168735600
1507910966,237113152
1507910967,306535504
1507910968,134585464
1507910969,203765032
1507910970,277466080
1507910971,347025232
1507910972,128054944
1507910973,161962696
