t,value
1507910961,482869248
1507910962,482869248
1507910963,482869248
1507910964,482869248
1507910965,520617984
1507910966,520617984
1507910967,520617984
1507910968,577765376
1507910969,577765376
1507910970,577765376
1507910971,577765376
1507910972,576192512
1507910973,576192512
