t,value
1507840562,0.01944707234700521
1507840563,0.019906361897786457
1507840564,0.020160166422526042
1507840565,0.02042973836263021
1507840566,0.020702107747395834
1507840567,0.02088775634765625
1507840568,0.02114283243815104
1507840569,0.02135492960611979
1507840570,0.021484375
1507840571,0.021549733479817708
1507840572,0.02167536417643229
1507840573,0.021760050455729166
1507840574,0.0223480224609375
1507840575,0.023064168294270833
1507840576,0.0232147216796875
1507840577,0.023505655924479167
1507840578,0.023011525472005207
1507840579,0.023024241129557293
1507840580,0.023029581705729166
1507840581,0.023243459065755208
1507840582,0.02333221435546875
1507840583,0.023506673177083333
1507840584,0.023506673177083333
1507840585,0.023509470621744792
1507840586,0.023553466796875
