t,value
1507910961,43384832
1507910962,44498944
1507910963,46465024
1507910964,47579136
1507910965,49741824
1507910966,50069504
1507910967,51314688
1507910968,51904512
1507910969,52625408
1507910970,52690944
1507910971,53215232
1507910972,53542912
1507910973,53542912
